64
40
33
34
32
32
33
35
34
33
32
32
33
33
34
67
34
32
31
34
33
53
40
41
40
32
40
39
37
36
38
42
35
35
40
32
26
40
32
29
40
29
53
49
34
43
34
34
42
36
34
32
41
34
34
33
34
33
33
32
41
36
30
33
32
40
36
35
33
33
32
32
43
33
35
35
42
36
33
32
32
33
33
39
34
34
32
36
33
33
42
36
34
38
36
35
35
45
35
33
34
33
42
35
32
32
37
34
33
44
34
33
32
41
37
33
33
40
32
35
44
36
34
34
42
36
32
34
34
34
33
43
34
28
29
41
35
33
32
36
35
34
36
34
34
33
42
35
33
35
43
41
35
33
34
41
36
33
36
42
34
35
41
34
34
42
38
33
34
41
36
34
34
34
42
35
33
33
41
33
34
34
39
34
34
34
34
29
29
29
29
30
30
28
35
35
42
35
34
33
42
34
33
44
35
33
34
43
38
34
33
43
34
36
43
34
34
42
36
35
36
38
34
34
33
35
35
34
36
34
34
29
38
33
33
41
34
32
33
34
34
35
36
38
36
31
32
34
35
37
42
38
35
33
45
33
34
34
42
34
40
33
37
36
32
33
40
33
33
35
41
34
32
35
37
33
34
42
33
32
33
43
32
32
41
36
33
29
43
33
32
30
40
33
32
43
35
30
32
43
33
33
40
40
33
33
35
42
33
33
1430
523
496
494
489
489
491
488
495
501
495
487
493
1147
42
36
39
34
34
34
34
33
33
35
33
34
37
34
34
35
35
34
33
33
34
35
34
33
34
34
32
35
33
32
33
33
33
33
